0.015,1.0793e+06,16.178,2426.3,6.7108e+08,1.1204,0.057943,0.001542,0.69184,0.25017
0.015,1.0793e+06,16.123,2426.4,6.6763e+08,1.1205,0.057936,0.0015355,0.69185,0.25017
0.015,1.0794e+06,16.069,2426.5,6.6421e+08,1.1205,0.05793,0.001529,0.69186,0.25017
0.015,1.0795e+06,16.014,2426.6,6.6081e+08,1.1205,0.057923,0.0015225,0.69187,0.25017
0.015,1.0796e+06,15.959,2426.7,6.5743e+08,1.1206,0.057917,0.0015161,0.69188,0.25018
0.015001,1.0796e+06,15.905,2426.8,6.5409e+08,1.1206,0.05791,0.0015097,0.69189,0.25018
0.015001,1.0797e+06,15.852,2426.8,6.5077e+08,1.1207,0.057903,0.0015034,0.69191,0.25018
0.015001,1.0798e+06,15.799,2426.9,6.4747e+08,1.1207,0.057897,0.0014971,0.69192,0.25018
0.015001,1.0799e+06,15.746,2427,6.442e+08,1.1208,0.05789,0.0014908,0.69193,0.25018
0.015001,1.08e+06,15.693,2427.1,6.4096e+08,1.1208,0.057884,0.0014846,0.69194,0.25018
0.015001,1.08e+06,15.64,2427.2,6.3774e+08,1.1208,0.057877,0.0014784,0.69195,0.25018
0.015001,1.0801e+06,15.588,2427.3,6.3455e+08,1.1209,0.057871,0.0014723,0.69196,0.25019
0.015001,1.0802e+06,15.537,2427.4,6.3138e+08,1.1209,0.057864,0.0014662,0.69198,0.25019
0.015001,1.0803e+06,15.487,2427.4,6.2823e+08,1.121,0.057858,0.0014601,0.69199,0.25019
0.015001,1.0804e+06,15.437,2427.5,6.2511e+08,1.121,0.057851,0.0014541,0.692,0.25019
0.015002,1.0805e+06,15.388,2427.6,6.2201e+08,1.1211,0.057845,0.0014481,0.69201,0.25019
0.015002,1.0806e+06,15.339,2427.7,6.1894e+08,1.1211,0.057838,0.0014421,0.69202,0.25019
0.015002,1.0807e+06,15.29,2427.8,6.1589e+08,1.1212,0.057832,0.0014362,0.69203,0.25019
0.015002,1.0808e+06,15.242,2427.9,6.1286e+08,1.1213,0.057826,0.0014303,0.69204,0.2502
0.015002,1.0808e+06,15.193,2428,6.0986e+08,1.1213,0.057819,0.0014245,0.69205,0.2502
0.015002,1.0809e+06,15.145,2428,6.0688e+08,1.1214,0.057813,0.0014187,0.69207,0.2502
0.015002,1.081e+06,15.096,2428.1,6.0392e+08,1.1214,0.057806,0.0014129,0.69208,0.2502
0.015002,1.0811e+06,15.048,2428.2,6.0098e+08,1.1215,0.0578,0.0014072,0.69209,0.2502
0.015002,1.0812e+06,14.999,2428.3,5.9807e+08,1.1215,0.057794,0.0014014,0.6921,0.2502
0.015003,1.0813e+06,14.951,2428.4,5.9517e+08,1.1216,0.057787,0.0013958,0.69211,0.2502
0.015003,1.0814e+06,14.903,2428.5,5.923e+08,1.1217,0.057781,0.0013901,0.69212,0.2502
0.015003,1.0815e+06,14.855,2428.6,5.8944e+08,1.1217,0.057774,0.0013845,0.69213,0.25021
0.015003,1.0816e+06,14.806,2428.6,5.866e+08,1.1218,0.057768,0.001379,0.69214,0.25021
0.015003,1.0817e+06,14.758,2428.7,5.8379e+08,1.1218,0.057762,0.0013735,0.69215,0.25021
