0.015,1.2104e+06,0.25177,776.86,2922.5,3.8558,0.18652,0.31228,0.48216,0.019792
0.015,1.2104e+06,0.24992,776.97,2934.8,3.8554,0.18647,0.31229,0.48219,0.019801
0.015,1.2104e+06,0.25564,777.08,2947.6,3.855,0.18642,0.3123,0.48223,0.01981
0.015,1.2105e+06,0.26636,777.2,2960.9,3.8545,0.18636,0.31231,0.48227,0.01982
0.015,1.2105e+06,0.27814,777.32,2974.7,3.854,0.1863,0.31232,0.48231,0.01983
0.015001,1.2105e+06,0.28855,777.44,2988.8,3.8534,0.18624,0.31233,0.48235,0.019841
0.015001,1.2104e+06,0.29694,777.57,3003.3,3.8528,0.18618,0.31234,0.4824,0.019853
0.015001,1.2104e+06,0.30361,777.7,3018.4,3.8522,0.18611,0.31235,0.48244,0.019864
0.015001,1.2104e+06,0.30897,777.84,3034.1,3.8515,0.18604,0.31236,0.48249,0.019877
0.015001,1.2103e+06,0.31339,777.98,3050.4,3.8508,0.18597,0.31237,0.48254,0.01989
0.015001,1.2103e+06,0.31705,778.12,3067.3,3.85,0.1859,0.31238,0.48259,0.019903
0.015001,1.2103e+06,0.32011,778.28,3084.9,3.8493,0.18582,0.31239,0.48264,0.019917
0.015001,1.2102e+06,0.32267,778.43,3103.2,3.8485,0.18574,0.3124,0.48269,0.019931
0.015001,1.2102e+06,0.32484,778.59,3122.1,3.8476,0.18566,0.31241,0.48275,0.019946
0.015001,1.2101e+06,0.32715,778.76,3141.6,3.8468,0.18558,0.31243,0.4828,0.019962
0.015002,1.2101e+06,0.32905,778.92,3161.7,3.8459,0.18549,0.31244,0.48286,0.019978
0.015002,1.21e+06,0.3298,779.1,3182.5,3.845,0.1854,0.31245,0.48292,0.019994
0.015002,1.21e+06,0.32922,779.28,3203.9,3.844,0.18531,0.31246,0.48298,0.020011
0.015002,1.2099e+06,0.32766,779.46,3226.2,3.8431,0.18522,0.31247,0.48305,0.020028
