0.015,1.1506e+06,4.7022,1805.1,1.1094e+10,1.5919,0.11902,0.11441,0.60124,0.16277
0.015,1.1505e+06,4.7118,1806.1,1.1137e+10,1.5909,0.11896,0.11419,0.60137,0.16293
0.015,1.1504e+06,4.7228,1807.1,1.118e+10,1.5898,0.1189,0.11396,0.6015,0.16308
0.015,1.1503e+06,4.7353,1808.2,1.1223e+10,1.5887,0.11883,0.11374,0.60164,0.16323
0.015,1.1501e+06,4.7492,1809.2,1.1266e+10,1.5877,0.11877,0.11351,0.60177,0.16339
0.015001,1.15e+06,4.7642,1810.2,1.131e+10,1.5866,0.1187,0.11328,0.60191,0.16354
0.015001,1.1499e+06,4.7802,1811.2,1.1354e+10,1.5855,0.11864,0.11304,0.60205,0.1637
0.015001,1.1497e+06,4.7968,1812.3,1.1398e+10,1.5844,0.11857,0.11281,0.60219,0.16386
0.015001,1.1496e+06,4.8138,1813.3,1.1443e+10,1.5833,0.1185,0.11257,0.60232,0.16402
0.015001,1.1495e+06,4.8309,1814.4,1.1488e+10,1.5822,0.11844,0.11234,0.60246,0.16418
0.015001,1.1494e+06,4.848,1815.4,1.1533e+10,1.5811,0.11837,0.1121,0.60261,0.16434
0.015001,1.1492e+06,4.865,1816.5,1.1579e+10,1.58,0.1183,0.11186,0.60275,0.1645
0.015001,1.1491e+06,4.8816,1817.6,1.1625e+10,1.5789,0.11823,0.11162,0.60289,0.16466
0.015001,1.149e+06,4.8979,1818.7,1.1671e+10,1.5778,0.11817,0.11138,0.60303,0.16483
0.015001,1.1488e+06,4.9137,1819.8,1.1718e+10,1.5766,0.1181,0.11113,0.60318,0.16499
0.015002,1.1487e+06,4.9288,1820.8,1.1764e+10,1.5755,0.11803,0.11089,0.60332,0.16516
0.015002,1.1485e+06,4.9431,1821.9,1.1811e+10,1.5744,0.11796,0.11064,0.60347,0.16532
0.015002,1.1484e+06,4.9564,1823.1,1.1858e+10,1.5732,0.11789,0.11039,0.60362,0.16549
0.015002,1.1482e+06,4.9687,1824.2,1.1906e+10,1.572,0.11782,0.11014,0.60377,0.16566
0.015002,1.1481e+06,4.98,1825.3,1.1954e+10,1.5709,0.11775,0.10989,0.60391,0.16583
0.015002,1.1479e+06,4.9904,1826.4,1.2002e+10,1.5697,0.11767,0.10963,0.60406,0.166
0.015002,1.1478e+06,5.0003,1827.6,1.205e+10,1.5685,0.1176,0.10938,0.60422,0.16618
0.015002,1.1476e+06,5.0097,1828.7,1.2098e+10,1.5673,0.11753,0.10912,0.60437,0.16635
0.015002,1.1475e+06,5.0189,1829.8,1.2147e+10,1.5661,0.11746,0.10886,0.60452,0.16652
0.015003,1.1473e+06,5.0277,1831,1.2196e+10,1.5649,0.11738,0.1086,0.60467,0.1667
0.015003,1.1471e+06,5.0361,1832.2,1.2245e+10,1.5637,0.11731,0.10834,0.60483,0.16688
0.015003,1.147e+06,5.0437,1833.3,1.2294e+10,1.5625,0.11723,0.10808,0.60498,0.16705
0.015003,1.1468e+06,5.0506,1834.5,1.2344e+10,1.5613,0.11716,0.10781,0.60514,0.16723
0.015003,1.1467e+06,5.0568,1835.7,1.2394e+10,1.56,0.11708,0.10754,0.6053,0.16741
0.015003,1.1465e+06,5.0623,1836.9,1.2444e+10,1.5588,0.11701,0.10728,0.60546,0.16759
0.015003,1.1463e+06,5.0671,1838.1,1.2495e+10,1.5576,0.11693,0.10701,0.60562,0.16778
0.015003,1.1462e+06,5.0712,1839.3,1.2546e+10,1.5563,0.11686,0.10674,0.60578,0.16796
0.015003,1.146e+06,5.0747,1840.5,1.2597e+10,1.5551,0.11678,0.10646,0.60594,0.16814
