0.015,1.057e+06,7.6692,694.66,3.4152e-07,4.0455,0,0.4235,0.5765,6.0915e-21
0.015,1.0569e+06,7.6578,694.64,0,4.0452,0,0.4235,0.5765,6.3106e-21
0.015,1.0568e+06,7.6461,694.63,0,4.045,0,0.4235,0.5765,6.6042e-21
0.015,1.0567e+06,7.6343,694.61,1.621e-08,4.0447,1.4295e-48,0.4235,0.5765,7.2932e-21
0.015,1.0566e+06,7.6224,694.59,0,4.0445,0,0.4235,0.5765,7.7212e-21
0.015001,1.0565e+06,7.6104,694.58,0,4.0442,0,0.4235,0.5765,8.0651e-21
0.015001,1.0564e+06,7.5982,694.56,0,4.044,0,0.4235,0.5765,8.3777e-21
0.015001,1.0563e+06,7.586,694.54,0,4.0437,3.808e-53,0.4235,0.5765,8.6755e-21
0.015001,1.0563e+06,7.5737,694.53,0,4.0435,1.2014e-52,0.4235,0.5765,8.9639e-21
0.015001,1.0562e+06,7.5614,694.51,0,4.0433,0,0.4235,0.5765,9.2456e-21
0.015001,1.0561e+06,7.549,694.5,0,4.043,0,0.4235,0.5765,9.5226e-21
0.015001,1.056e+06,7.5365,694.48,1.5867e-08,4.0428,0,0.4235,0.5765,9.3609e-21
0.015001,1.0559e+06,7.5239,694.46,0,4.0426,0,0.4235,0.5765,9.4908e-21
0.015001,1.0558e+06,7.5113,694.45,2.8374e-08,4.0424,1.4391e-47,0.4235,0.5765,1.0046e-20
0.015001,1.0558e+06,7.4987,694.43,7.0904e-08,4.0421,5.4645e-46,0.4235,0.5765,1.0398e-20
0.015002,1.0557e+06,7.4859,694.42,1.4643e-07,4.0419,0,0.4235,0.5765,1.017e-20
0.015002,1.0556e+06,7.4731,694.4,0,4.0417,0,0.4235,0.5765,1.0269e-20
0.015002,1.0555e+06,7.4602,694.39,0,4.0415,0,0.4235,0.5765,1.0476e-20
0.015002,1.0554e+06,7.4472,694.37,0,4.0413,0,0.4235,0.5765,1.0715e-20
0.015002,1.0554e+06,7.4341,694.36,0,4.0411,0,0.4235,0.5765,1.0961e-20
0.015002,1.0553e+06,7.4208,694.34,0,4.0409,0,0.4235,0.5765,1.1207e-20
0.015002,1.0552e+06,7.4074,694.33,0,4.0406,0,0.4235,0.5765,1.145e-20
0.015002,1.0551e+06,7.3938,694.31,0,4.0404,1.7089e-52,0.4235,0.5765,1.169e-20
0.015002,1.055e+06,7.38,694.29,0,4.0402,0,0.4235,0.5765,1.1926e-20
0.015003,1.055e+06,7.366,694.28,0,4.04,0,0.4235,0.5765,1.2159e-20
0.015003,1.0549e+06,7.3518,694.26,0,4.0398,2.113e-51,0.4235,0.5765,1.2388e-20
0.015003,1.0548e+06,7.3374,694.25,0,4.0396,6.5641e-51,0.4235,0.5765,1.2612e-20
0.015003,1.0547e+06,7.3227,694.23,0,4.0394,0,0.4235,0.5765,1.2832e-20
0.015003,1.0547e+06,7.3077,694.22,0,4.0392,0,0.4235,0.5765,1.3049e-20
0.015003,1.0546e+06,7.2925,694.2,4.0533e-09,4.039,0,0.4235,0.5765,1.3987e-20
0.015003,1.0545e+06,7.2769,694.19,2.0633e-09,4.0388,0,0.4235,0.5765,1.3687e-20
0.015003,1.0544e+06,7.261,694.18,2.2832e-08,4.0386,8.6597e-48,0.4235,0.5765,1.35e-20
0.015003,1.0544e+06,7.2446,694.16,0,4.0384,1.0921e-47,0.4235,0.5765,1.3583e-20
0.015003,1.0543e+06,7.228,694.15,0,4.0382,1.1402e-47,0.4235,0.5765,1.3754e-20
0.015003,1.0542e+06,7.2111,694.13,6.3319e-08,4.0381,0,0.4235,0.5765,1.4721e-20
0.015004,1.0542e+06,7.1939,694.12,0,4.0379,2.5783e-48,0.4235,0.5765,1.5167e-20
0.015004,1.0541e+06,7.1762,694.1,0,4.0377,0,0.4235,0.5765,1.5438e-20
0.015004,1.054e+06,7.158,694.09,0,4.0375,5.6553e-48,0.4235,0.5765,1.5647e-20
0.015004,1.054e+06,7.1392,694.07,6.4483e-08,4.0373,0,0.4235,0.5765,1.663e-20
0.015004,1.0539e+06,7.1198,694.06,0,4.0372,0,0.4235,0.5765,1.7059e-20
0.015004,1.0538e+06,7.0995,694.05,0,4.037,7.9909e-47,0.4235,0.5765,1.7298e-20
0.015004,1.0538e+06,7.0783,694.03,0,4.0368,2.0069e-46,0.4235,0.5765,1.7471e-20
0.015004,1.0537e+06,7.0569,694.02,0,4.0367,3.2222e-46,0.4235,0.5765,1.7623e-20
0.015004,1.0536e+06,7.036,694.01,1.3092e-07,4.0365,0,0.4235,0.5765,1.7963e-20
0.015005,1.0536e+06,7.0155,693.99,0,4.0363,0,0.4235,0.5765,1.8157e-20
0.015005,1.0535e+06,6.9953,693.98,0,4.0362,0,0.4235,0.5765,1.8301e-20
0.015005,1.0534e+06,6.9752,693.97,0,4.036,0,0.4235,0.5765,1.8428e-20
0.015005,1.0534e+06,6.9553,693.95,0,4.0359,0,0.4235,0.5765,1.8548e-20
0.015005,1.0533e+06,6.9349,693.94,0,4.0357,0,0.4235,0.5765,1.8666e-20
0.015005,1.0533e+06,6.9133,693.93,0,4.0356,0,0.4235,0.5765,1.8781e-20
0.015005,1.0532e+06,6.8902,693.92,0,4.0355,0,0.4235,0.5765,1.8897e-20
0.015005,1.0532e+06,6.8662,693.91,0,4.0353,0,0.4235,0.5765,1.9011e-20
0.015005,1.0531e+06,6.8418,693.89,4.1319e-09,4.0352,0,0.4235,0.5765,1.9105e-20
0.015005,1.0531e+06,6.8172,693.88,0,4.035,0,0.4235,0.5765,1.9208e-20
0.015005,1.053e+06,6.7923,693.87,0,4.0349,2.6258e-50,0.4235,0.5765,1.9315e-20
0.015006,1.053e+06,6.7676,693.86,2.1774e-08,4.0348,0,0.4235,0.5765,2.0164e-20
0.015006,1.0529e+06,6.7431,693.84,0,4.0347,0,0.4235,0.5765,2.0509e-20
0.015006,1.0529e+06,6.7185,693.83,0,4.0345,6.0252e-47,0.4235,0.5765,2.0681e-20
