0.015,1.0564e+06,4.3078,1434.5,9.9544e+08,1.8768,0.08556,0.22849,0.58307,0.10355
0.015,1.0565e+06,4.3285,1434.7,9.9738e+08,1.8768,0.085543,0.22846,0.58308,0.10358
0.015,1.0566e+06,4.3488,1434.9,9.9928e+08,1.8767,0.085526,0.22844,0.5831,0.1036
0.015,1.0568e+06,4.3685,1435.1,1.0012e+09,1.8767,0.085509,0.22842,0.58312,0.10362
0.015,1.0569e+06,4.3877,1435.2,1.003e+09,1.8767,0.085493,0.22839,0.58314,0.10364
0.015001,1.057e+06,4.4066,1435.4,1.0048e+09,1.8767,0.085476,0.22837,0.58315,0.10366
0.015001,1.0571e+06,4.4251,1435.6,1.0065e+09,1.8768,0.08546,0.22835,0.58317,0.10368
0.015001,1.0572e+06,4.4433,1435.7,1.0083e+09,1.8768,0.085443,0.22833,0.58318,0.1037
0.015001,1.0573e+06,4.4612,1435.9,1.0099e+09,1.8768,0.085427,0.22832,0.5832,0.10372
0.015001,1.0575e+06,4.4787,1436,1.0116e+09,1.8768,0.085411,0.2283,0.58321,0.10374
0.015001,1.0576e+06,4.4958,1436.2,1.0132e+09,1.8769,0.085395,0.22828,0.58323,0.10376
0.015001,1.0577e+06,4.5125,1436.3,1.0148e+09,1.8769,0.08538,0.22827,0.58324,0.10378
0.015001,1.0578e+06,4.5288,1436.4,1.0164e+09,1.877,0.085364,0.22825,0.58326,0.10379
0.015001,1.058e+06,4.5447,1436.6,1.0179e+09,1.877,0.085348,0.22824,0.58327,0.10381
0.015001,1.0581e+06,4.5601,1436.7,1.0194e+09,1.8771,0.085333,0.22822,0.58328,0.10382
0.015002,1.0582e+06,4.5751,1436.8,1.0209e+09,1.8772,0.085318,0.22821,0.58329,0.10384
0.015002,1.0584e+06,4.5897,1436.9,1.0224e+09,1.8773,0.085303,0.2282,0.5833,0.10385
0.015002,1.0585e+06,4.6038,1437.1,1.0238e+09,1.8774,0.085288,0.22819,0.58331,0.10387
0.015002,1.0587e+06,4.6175,1437.2,1.0252e+09,1.8775,0.085273,0.22818,0.58332,0.10388
0.015002,1.0588e+06,4.6307,1437.3,1.0266e+09,1.8777,0.085258,0.22817,0.58333,0.1039
0.015002,1.059e+06,4.6435,1437.4,1.0279e+09,1.8778,0.085244,0.22816,0.58334,0.10391
0.015002,1.0591e+06,4.6558,1437.5,1.0293e+09,1.878,0.085229,0.22815,0.58335,0.10392
0.015002,1.0593e+06,4.6675,1437.6,1.0306e+09,1.8781,0.085215,0.22815,0.58336,0.10393
0.015002,1.0594e+06,4.6786,1437.7,1.0319e+09,1.8783,0.085201,0.22814,0.58337,0.10394
0.015003,1.0596e+06,4.6892,1437.8,1.0331e+09,1.8785,0.085187,0.22814,0.58338,0.10395
0.015003,1.0598e+06,4.6991,1437.9,1.0344e+09,1.8787,0.085173,0.22813,0.58339,0.10397
0.015003,1.0599e+06,4.7082,1438,1.0356e+09,1.8789,0.085159,0.22813,0.58339,0.10397
0.015003,1.0601e+06,4.7165,1438.1,1.0368e+09,1.8791,0.085145,0.22813,0.5834,0.10398
0.015003,1.0603e+06,4.7239,1438.2,1.0379e+09,1.8793,0.085132,0.22812,0.58341,0.10399
0.015003,1.0605e+06,4.7302,1438.2,1.039e+09,1.8795,0.085118,0.22812,0.58341,0.104
0.015003,1.0606e+06,4.7356,1438.3,1.0401e+09,1.8797,0.085105,0.22812,0.58342,0.10401
0.015003,1.0608e+06,4.74,1438.4,1.0411e+09,1.8799,0.085091,0.22812,0.58342,0.10402
0.015003,1.061e+06,4.7432,1438.5,1.0421e+09,1.8802,0.085078,0.22812,0.58343,0.10402
0.015003,1.0611e+06,4.7454,1438.5,1.043e+09,1.8804,0.085065,0.22813,0.58343,0.10403
0.015003,1.0613e+06,4.7464,1438.6,1.0439e+09,1.8806,0.085053,0.22813,0.58343,0.10404
0.015004,1.0615e+06,4.7462,1438.6,1.0448e+09,1.8809,0.08504,0.22813,0.58344,0.10404
0.015004,1.0616e+06,4.7448,1438.7,1.0455e+09,1.8811,0.085027,0.22814,0.58344,0.10405
0.015004,1.0618e+06,4.7422,1438.7,1.0463e+09,1.8813,0.085015,0.22814,0.58344,0.10405
0.015004,1.0619e+06,4.7384,1438.8,1.047e+09,1.8815,0.085002,0.22815,0.58344,0.10406
0.015004,1.062e+06,4.7333,1438.8,1.0476e+09,1.8817,0.08499,0.22815,0.58345,0.10406
0.015004,1.0622e+06,4.7269,1438.8,1.0482e+09,1.882,0.084978,0.22816,0.58345,0.10406
0.015004,1.0623e+06,4.7192,1438.9,1.0487e+09,1.8822,0.084965,0.22817,0.58345,0.10407
